week,profile_id,sim_index,metric,value
3,geodnet_v1,0,retention_absolute,0.813000
3,geodnet_v1,0,retention_rate,0.900332
4,geodnet_v1,0,price,0.002747
4,geodnet_v1,0,supply,450965504.370883
4,geodnet_v1,0,minted,2487129.299739
4,geodnet_v1,0,burned,873570.400530
4,geodnet_v1,0,providers,7320.000000
4,geodnet_v1,0,capacity,1317116.919711
4,geodnet_v1,0,utilization,4.555404
4,geodnet_v1,0,solvencyScore,0.351236
4,geodnet_v1,0,profit_avg_provider,-18.999881
4,geodnet_v1,0,incentive_ratio,-0.953326
4,geodnet_v1,0,retention_absolute,0.732000
4,geodnet_v1,0,retention_rate,0.900369
5,geodnet_v1,0,price,0.001011
5,geodnet_v1,0,supply,451079239.791647
5,geodnet_v1,0,minted,2488345.966406
5,geodnet_v1,0,burned,2374610.545641
5,geodnet_v1,0,providers,6590.000000
5,geodnet_v1,0,capacity,1185958.620217
5,geodnet_v1,0,utilization,5.059198
5,geodnet_v1,0,solvencyScore,0.954293
5,geodnet_v1,0,profit_avg_provider,-19.632288
5,geodnet_v1,0,incentive_ratio,-0.980918
5,geodnet_v1,0,retention_absolute,0.659000
5,geodnet_v1,0,retention_rate,0.900273
6,geodnet_v1,0,price,0.000557
6,geodnet_v1,0,supply,449262914.447162
6,geodnet_v1,0,minted,2489437.633072
6,geodnet_v1,0,burned,4305762.977558
6,geodnet_v1,0,providers,5935.000000
6,geodnet_v1,0,capacity,1067890.104285
6,geodnet_v1,0,utilization,5.618556
6,geodnet_v1,0,solvencyScore,1.729613
6,geodnet_v1,0,profit_avg_provider,-19.630942
6,geodnet_v1,0,incentive_ratio,-0.988310
6,geodnet_v1,0,retention_absolute,0.593500
6,geodnet_v1,0,retention_rate,0.900607
7,geodnet_v1,0,price,0.001515
7,geodnet_v1,0,supply,450169333.735567
7,geodnet_v1,0,minted,2490420.966406
7,geodnet_v1,0,burned,1584001.678001
7,geodnet_v1,0,providers,5345.000000
7,geodnet_v1,0,capacity,962380.226816
7,geodnet_v1,0,utilization,6.234542
7,geodnet_v1,0,solvencyScore,0.636038
7,geodnet_v1,0,profit_avg_provider,-19.285322
7,geodnet_v1,0,incentive_ratio,-0.964702
7,geodnet_v1,0,retention_absolute,0.534500
7,geodnet_v1,0,retention_rate,0.900590
8,geodnet_v1,0,price,0.000557
8,geodnet_v1,0,supply,448354875.057749
8,geodnet_v1,0,minted,2491304.299739
8,geodnet_v1,0,burned,4305762.977558
8,geodnet_v1,0,providers,4815.000000
8,geodnet_v1,0,capacity,867225.925793
8,geodnet_v1,0,utilization,6.918612
8,geodnet_v1,0,solvencyScore,1.728317
8,geodnet_v1,0,profit_avg_provider,-19.858532
8,geodnet_v1,0,incentive_ratio,-0.985580
8,geodnet_v1,0,retention_absolute,0.481500
8,geodnet_v1,0,retention_rate,0.900842
9,geodnet_v1,0,price,0.001515
9,geodnet_v1,0,supply,449262977.679487
9,geodnet_v1,0,minted,2492104.299739
9,geodnet_v1,0,burned,1584001.678001
9,geodnet_v1,0,providers,4335.000000
9,geodnet_v1,0,capacity,781233.511555
9,geodnet_v1,0,utilization,7.680162
9,geodnet_v1,0,solvencyScore,0.635608
9,geodnet_v1,0,profit_avg_provider,-19.364291
9,geodnet_v1,0,incentive_ratio,-0.956449
9,geodnet_v1,0,retention_absolute,0.433500
9,geodnet_v1,0,retention_rate,0.900312
0,geodnet_v1,1,price,0.150000
0,geodnet_v1,1,supply,442415474.580917
0,geodnet_v1,1,minted,2482662.633072
0,geodnet_v1,1,burned,67188.052155
0,geodnet_v1,1,providers,10000.000000
0,geodnet_v1,1,capacity,1806745.849714
0,geodnet_v1,1,utilization,3.320888
0,geodnet_v1,1,solvencyScore,0.027063
0,geodnet_v1,1,profit_avg_provider,16.974882
0,geodnet_v1,1,incentive_ratio,0.861997
0,geodnet_v1,1,retention_absolute,1.000000
0,geodnet_v1,1,retention_rate,1.000000
1,geodnet_v1,1,price,0.055182
1,geodnet_v1,1,supply,444821636.223100
1,geodnet_v1,1,minted,2482895.966406
1,geodnet_v1,1,burned,76734.324223
1,geodnet_v1,1,providers,9860.000000
1,geodnet_v1,1,capacity,1786705.809609
1,geodnet_v1,1,utilization,3.358135
1,geodnet_v1,1,solvencyScore,0.030905
1,geodnet_v1,1,profit_avg_provider,-6.248076
1,geodnet_v1,1,incentive_ratio,-0.305218
1,geodnet_v1,1,retention_absolute,0.986000
1,geodnet_v1,1,retention_rate,0.986000
2,geodnet_v1,1,price,0.020300
2,geodnet_v1,1,supply,447187615.625256
2,geodnet_v1,1,minted,2484204.299739
2,geodnet_v1,1,burned,118224.897583
2,geodnet_v1,1,providers,9075.000000
2,geodnet_v1,1,capacity,1647547.825674
2,geodnet_v1,1,utilization,3.641776
2,geodnet_v1,1,solvencyScore,0.047591
2,geodnet_v1,1,profit_avg_provider,-14.345128
2,geodnet_v1,1,incentive_ratio,-0.722148
2,geodnet_v1,1,retention_absolute,0.907500
2,geodnet_v1,1,retention_rate,0.920385
3,geodnet_v1,1,price,0.007468
3,geodnet_v1,1,supply,449351959.667557
3,geodnet_v1,1,minted,2485712.633072
3,geodnet_v1,1,burned,321368.590771
3,geodnet_v1,1,providers,8170.000000
3,geodnet_v1,1,capacity,1487177.109591
3,geodnet_v1,1,utilization,4.034489
3,geodnet_v1,1,solvencyScore,0.129286
3,geodnet_v1,1,profit_avg_provider,-17.475067
3,geodnet_v1,1,incentive_ratio,-0.886393
3,geodnet_v1,1,retention_absolute,0.817000
3,geodnet_v1,1,retention_rate,0.900275
4,geodnet_v1,1,price,0.002747
4,geodnet_v1,1,supply,450965460.233433
4,geodnet_v1,1,minted,2487070.966406
4,geodnet_v1,1,burned,873570.400530
4,geodnet_v1,1,providers,7355.000000
4,geodnet_v1,1,capacity,1340032.279821
4,geodnet_v1,1,utilization,4.477504
4,geodnet_v1,1,solvencyScore,0.351245
4,geodnet_v1,1,profit_avg_provider,-18.822663
4,geodnet_v1,1,incentive_ratio,-0.953550
4,geodnet_v1,1,retention_absolute,0.735500
4,geodnet_v1,1,retention_rate,0.900245
5,geodnet_v1,1,price,0.001011
5,geodnet_v1,1,supply,451079145.654197
5,geodnet_v1,1,minted,2488295.966406
5,geodnet_v1,1,burned,2374610.545641
5,geodnet_v1,1,providers,6620.000000
5,geodnet_v1,1,capacity,1208310.109005
5,geodnet_v1,1,utilization,4.965613
5,geodnet_v1,1,solvencyScore,0.954312
5,geodnet_v1,1,profit_avg_provider,-19.315086
5,geodnet_v1,1,incentive_ratio,-0.981005
5,geodnet_v1,1,retention_absolute,0.662000
5,geodnet_v1,1,retention_rate,0.900068
6,geodnet_v1,1,price,0.000525
6,geodnet_v1,1,supply,448996940.153048
6,geodnet_v1,1,minted,2489395.966406
6,geodnet_v1,1,burned,4571601.467555
6,geodnet_v1,1,providers,5960.000000
6,geodnet_v1,1,capacity,1089956.070270
6,geodnet_v1,1,utilization,5.504809
6,geodnet_v1,1,solvencyScore,1.836430
6,geodnet_v1,1,profit_avg_provider,-19.322370
6,geodnet_v1,1,incentive_ratio,-0.989036
6,geodnet_v1,1,retention_absolute,0.596000
6,geodnet_v1,1,retention_rate,0.900302
7,geodnet_v1,1,price,0.001427
7,geodnet_v1,1,supply,449805529.592978
7,geodnet_v1,1,minted,2490387.633072
7,geodnet_v1,1,burned,1681798.193143
7,geodnet_v1,1,providers,5365.000000
7,geodnet_v1,1,capacity,978537.477967
7,geodnet_v1,1,utilization,6.131600
7,geodnet_v1,1,solvencyScore,0.675316
7,geodnet_v1,1,profit_avg_provider,-18.915937
7,geodnet_v1,1,incentive_ratio,-0.966879
7,geodnet_v1,1,retention_absolute,0.536500
7,geodnet_v1,1,retention_rate,0.900168
8,geodnet_v1,1,price,0.000525
8,geodnet_v1,1,supply,447725207.425162
8,geodnet_v1,1,minted,2491279.299739
8,geodnet_v1,1,burned,4571601.467555
8,geodnet_v1,1,providers,4830.000000
8,geodnet_v1,1,capacity,879857.675832
8,geodnet_v1,1,utilization,6.819285
8,geodnet_v1,1,solvencyScore,1.835042
8,geodnet_v1,1,profit_avg_provider,-19.351100
8,geodnet_v1,1,incentive_ratio,-0.986461
8,geodnet_v1,1,retention_absolute,0.483000
8,geodnet_v1,1,retention_rate,0.900280
9,geodnet_v1,1,price,0.001427
9,geodnet_v1,1,supply,448535488.531758
9,geodnet_v1,1,minted,2492079.299739
9,geodnet_v1,1,burned,1681798.193143
9,geodnet_v1,1,providers,4350.000000
9,geodnet_v1,1,capacity,793969.324189
9,geodnet_v1,1,utilization,7.556967
9,geodnet_v1,1,solvencyScore,0.674857
9,geodnet_v1,1,profit_avg_provider,-18.774524
9,geodnet_v1,1,incentive_ratio,-0.959123
9,geodnet_v1,1,retention_absolute,0.435000
9,geodnet_v1,1,retention_rate,0.900621
